orf	gene	crispr	rep	tech	date	tube	fluorecence	chromo	maxIndex	maxValue	leftIndex	rightIndex	deltaHight_Low	deltaOther	LOD_Other	effectRNAPROT
YGL055W	OLE1	a	1	1	190201	OLE1_a_1_1	gfp	1	41700	35.09	0	55400	-0.306799621111949	-0.0839674317224808	2.67	specific
YGL055W	OLE1	a	1	1	190201	OLE1_a_1_1	gfp	8	292300	3.84	167000	392400	-0.0534525943316364	0.0138327499160057	0.42	specific
YGL055W	OLE1	a	1	1	190201	OLE1_a_1_1	gfp	11	325400	26.89	299800	350100	-0.203840021873667	-0.0724563765846497	3.35	together
YGL055W	OLE1	a	1	1	190201	OLE1_a_1_1	gfp	12	659600	128.46	651900	673000	-0.498064084398572	-0.178254840045597	15.41	together
YGL055W	OLE1	a	1	1	190201	OLE1_a_1_1	gfp	13	53500	6.49	0	107600	0.0893669347414606	-0.0704326452279351	1.83	specific
YGL055W	OLE1	a	1	1	190201	OLE1_a_1_1	gfp	13	409800	4.18	361000	485700	-0.079011679544176	0.0404842813661134	1.6	specific
YGL055W	OLE1	a	1	1	190201	OLE1_a_1_1	gfp	15	542500	5.19	501400	663300	-0.0815220772013625	0.0783341760129732	3.61	oposite
YGL055W	OLE1	a	1	1	190201	OLE1_a_1_1	mch	1	300	3.02	0	109200	-0.101884571129047	-0.345497317414244	33.83	together
YGL055W	OLE1	a	1	1	190201	OLE1_a_1_1	mch	4	261300	3.76	98600	307300	-0.0509600829956245	0.011249634927847	0.4	specific
YGL055W	OLE1	a	1	1	190201	OLE1_a_1_1	mch	5	376400	4.9	286200	433400	-0.0771857087190895	0.0024674154339045	0.4	specific
YGL055W	OLE1	a	1	1	190201	OLE1_a_1_1	mch	6	176300	3.1	129000	270000	-0.0724713696163409	-0.038654048978592	0.97	specific
YGL055W	OLE1	a	1	1	190201	OLE1_a_1_1	mch	10	327700	3.65	296400	469000	0.0650527017301664	-0.0234470261573216	0.41	specific
YGL055W	OLE1	a	1	1	190201	OLE1_a_1_1	mch	11	135600	3.15	50400	206300	-0.0482884208862642	-0.0827772939000691	5.19	together
YGL055W	OLE1	a	1	1	190201	OLE1_a_1_1	mch	11	442800	6.4	346600	465000	-0.0964117201910527	-0.165356832780335	16	together
YGL055W	OLE1	a	1	1	190201	OLE1_a_1_1	mch	12	670600	15.77	639400	702300	-0.181258768056434	-0.488527331331243	127.25	together
YGL055W	OLE1	a	1	1	190201	OLE1_a_1_1	mch	14	471800	26.96	452200	494200	0.203919173648385	0.0202247827241785	0.52	specific
YGL055W	OLE1	a	1	1	190201	OLE1_a_1_1	mch	15	535300	3.75	480800	589800	0.0816446251858158	-0.081851306730262	4.97	oposite
