orf	gene	crispr	rep	tech	date	tube	fluorecence	chromo	maxIndex	maxValue	leftIndex	rightIndex	deltaHight_Low	deltaOther	LOD_Other	effectRNAPROT
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	gfp	1	166100	13.41	124200	207800	-0.142125384818503	0.011675937934983	0.41	specific
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	gfp	4	158500	7.49	124800	222800	-0.11911459129464	-0.0739876573752242	3.06	together
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	gfp	4	1332900	4.11	1291800	1403300	-0.0772251394729419	-0.0755265176185931	2.02	specific
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	gfp	5	460000	10.09	418100	497900	-0.120850922569279	-0.0407810833730778	0.71	specific
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	gfp	7	360700	8.35	321700	400300	0.135611218381646	0.0788139078762489	3.02	together
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	gfp	7	852300	3.65	783400	930800	-0.09187192362272	-0.0271194652503007	0.81	specific
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	gfp	8	399300	4.45	228400	447200	-0.0878119118898801	-0.018796573454903	0.98	specific
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	gfp	10	176100	17.47	149400	223000	-0.159267020525062	0.0308384772119581	1.01	specific
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	gfp	10	659300	3.29	519500	741700	0.0701835187235089	-0.102277690279254	3.34	oposite
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	gfp	11	287300	77.04	274700	302000	-0.348543074259191	-0.00046537991148965	0.4	specific
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	gfp	12	673000	7.58	633200	706000	-0.112756955699929	-0.032558080199459	1	specific
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	gfp	13	315500	15.26	239500	356100	0.169515126951109	0.0425083672888937	1.42	specific
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	gfp	14	214400	14.11	168000	249400	-0.16151743569236	-0.0324938954212906	0.9	specific
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	gfp	15	212600	12.01	151500	234000	-0.12629946754285	0.0121638055741051	0.51	specific
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	mch	2	575500	13.19	537100	601800	-0.152998594005075	0.0703900288772474	2.06	specific
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	mch	4	49200	3.93	0	254100	-0.0896715810618527	-0.0245935756587802	2.49	specific
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	mch	5	334100	3.97	183000	415400	-0.0773545809757896	-0.0820299748185778	6.18	together
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	mch	7	337100	3.82	250800	394500	0.0812086529067305	0.126169279304513	7.88	together
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	mch	8	85200	6	49600	212300	-0.101834729333038	0.0099163330592198	0.41	specific
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	mch	10	669900	3.52	593900	741700	-0.0994978118231222	0.0661671686236386	2.97	specific
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	mch	12	117800	4.4	87300	168800	0.0965286370995623	0.0012056950003666	0.43	specific
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	mch	13	73800	4.08	0	127600	-0.102824044903475	0.0177545093920354	1.1	specific
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	mch	14	472000	59.94	454500	486100	0.327481304345765	0.0675809533151868	2.32	specific
YDR099W	BMH2	a	0	1	180515	BMH2_a_0_1	mch	15	545900	8.3	500800	582000	0.114465314010589	-0.0299459514870824	1.22	specific
